timestamp,q01_spol__musko,q01_spol__zensko,q02_godiste__2004,q02_godiste__2005,q02_godiste__2006,q02_godiste__2007,q02_godiste__2008,q02_godiste__other_selected,q02_godiste__other_text,q03_srednja_skola__matematicka_prirodoslovno_matematicka_gimnazija,q03_srednja_skola__opca_gimnazija,q03_srednja_skola__klasicna_gimnazija,q03_srednja_skola__jezicna_gimnazija,q03_srednja_skola__elektrotehnicka_skola,q03_srednja_skola__strukovna_skola_s_fizikom,q03_srednja_skola__strukovna_skola_bez_fizike,q03_srednja_skola__other_selected,q03_srednja_skola__other_text,q04_godine_fizike,q05_prosjek_srednja_skola__matematika,q05_prosjek_srednja_skola__fizika,q06_godina_zavrsetka_srednje,q07_godina_mature,q08_uspjeh_matura__matematika_niza_razina,q08_uspjeh_matura__matematika_visa_razina,q08_uspjeh_matura__fizika,q09_fakultet__ferit_preddiplomski_sveucilisni_eit,q09_fakultet__ferit_preddiplomski_sveucilisni_racunarstvo,q09_fakultet__ferit_preddiplomski_strucni_elektrotehnika,q09_fakultet__ferit_preddiplomski_strucni_racunarstvo,q09_fakultet__of,q09_fakultet__om,q09_fakultet__gf,q09_fakultet__ptf,q10_prvi_izbor_fakulteta,q11_motivacija_upis__dobro_matematicko_znanje,q11_motivacija_upis__praktican_rad,q11_motivacija_upis__racunalo_programiranje,q11_motivacija_upis__okolina_inzenjerska_zanimanja,q11_motivacija_upis__inzenjerska_zanimanja_cijenjena,q11_motivacija_upis__eksperimenti_u_obrazovanju,q11_motivacija_upis__prijatelji_tehnicki_fakulteti,q11_motivacija_upis__nagovor_roditelja,q11_motivacija_upis__other_selected,q11_motivacija_upis__other_text,q12_stav_01,q13_stav_01_obrazlozenje,q13_stav_01_obrazlozenje__char_count,q13_stav_01_obrazlozenje__word_count,q14_stav_02,q15_stav_03,q16_stav_03_obrazlozenje,q16_stav_03_obrazlozenje__char_count,q16_stav_03_obrazlozenje__word_count,q17_stav_04,q18_stav_05,q19_stav_05_obrazlozenje,q19_stav_05_obrazlozenje__char_count,q19_stav_05_obrazlozenje__word_count,q20_stav_06,q21_stav_07,q22_stav_08,q23_stav_09,q24_stav_10,q25_stav_11,q26_stav_11_obrazlozenje,q26_stav_11_obrazlozenje__char_count,q26_stav_11_obrazlozenje__word_count,q27_stav_12,q28_stav_12_obrazlozenje,q28_stav_12_obrazlozenje__char_count,q28_stav_12_obrazlozenje__word_count,q29_stav_13,q30_stav_14,q31_stav_15,q32_stav_15_obrazlozenje,q32_stav_15_obrazlozenje__char_count,q32_stav_15_obrazlozenje__word_count,q33_stav_16,q34_stav_17,q35_stav_18,q36_stav_18_obrazlozenje,q36_stav_18_obrazlozenje__char_count,q36_stav_18_obrazlozenje__word_count,q37_stav_19,q38_stav_20,q39_stav_21,q40_stav_22,q41_stav_23,q42_stav_24,q43_stav_25,q44_stav_26,q45_stav_27,q46_stav_28,q47_stav_29,q48_stav_30,q49_stav_30_obrazlozenje,q49_stav_30_obrazlozenje__char_count,q49_stav_30_obrazlozenje__word_count,q50_stav_31,q51_koncept_32__a,q51_koncept_32__b,q51_koncept_32__c,q51_koncept_32__d,q51_koncept_32__e,q52_koncept_33__a,q52_koncept_33__b,q52_koncept_33__c,q52_koncept_33__d,q52_koncept_33__e,q53_attention_check,q54_z1_odgovor__a,q54_z1_odgovor__b,q54_z1_odgovor__c,q54_z1_odgovor__d,q54_z1_odgovor__e,q55_z1_sigurnost_odgovor,q56_z1_obrazlozenje__i,q56_z1_obrazlozenje__ii,q56_z1_obrazlozenje__iii,q56_z1_obrazlozenje__iv,q56_z1_obrazlozenje__v,q56_z1_obrazlozenje__other_selected,q56_z1_obrazlozenje__other_text,q57_z1_sigurnost_obrazlozenje,q58_z2_odgovor__a,q58_z2_odgovor__b,q58_z2_odgovor__c,q58_z2_odgovor__d,q58_z2_odgovor__e,q59_z2_sigurnost_odgovor,q60_z2_obrazlozenje__i,q60_z2_obrazlozenje__ii,q60_z2_obrazlozenje__iii,q60_z2_obrazlozenje__iv,q60_z2_obrazlozenje__v,q60_z2_obrazlozenje__other_selected,q60_z2_obrazlozenje__other_text,q61_z2_sigurnost_obrazlozenje,q62_z3_odgovor__a,q62_z3_odgovor__b,q62_z3_odgovor__c,q62_z3_odgovor__d,q62_z3_odgovor__e,q63_z3_sigurnost_odgovor,q64_z3_obrazlozenje__i,q64_z3_obrazlozenje__ii,q64_z3_obrazlozenje__iii,q64_z3_obrazlozenje__iv,q64_z3_obrazlozenje__v,q64_z3_obrazlozenje__other_selected,q64_z3_obrazlozenje__other_text,q65_z3_sigurnost_obrazlozenje,q66_z4_odgovor__a,q66_z4_odgovor__b,q66_z4_odgovor__c,q66_z4_odgovor__d,q66_z4_odgovor__e,q67_z4_sigurnost_odgovor,q68_z4_obrazlozenje__i,q68_z4_obrazlozenje__ii,q68_z4_obrazlozenje__iii,q68_z4_obrazlozenje__iv,q68_z4_obrazlozenje__v,q68_z4_obrazlozenje__other_selected,q68_z4_obrazlozenje__other_text,q69_z4_sigurnost_obrazlozenje,aaps_01_aligned,aaps_02_aligned,aaps_03_aligned,aaps_04_aligned,aaps_05_aligned,aaps_06_aligned,aaps_07_aligned,aaps_08_aligned,aaps_09_aligned,aaps_10_aligned,aaps_11_aligned,aaps_12_aligned,aaps_13_aligned,aaps_14_aligned,aaps_15_aligned,aaps_16_aligned,aaps_17_aligned,aaps_18_aligned,aaps_19_aligned,aaps_20_aligned,aaps_21_aligned,aaps_22_aligned,aaps_23_aligned,aaps_24_aligned,aaps_25_aligned,aaps_26_aligned,aaps_27_aligned,aaps_28_aligned,aaps_29_aligned,aaps_30_aligned,aaps_31_aligned,aaps_32_aligned,aaps_33_aligned,kat1_alignment,kat1_alignment_percent,kat2_alignment,kat2_alignment_percent,kat3_alignment,kat3_alignment_percent,aaps_total_alignment,aaps_total_alignment_percent,z1_answer_correct,z1_reasoning_correct,z1_both_correct,z2_answer_correct,z2_reasoning_correct,z2_both_correct,z3_answer_correct,z3_reasoning_correct,z3_both_correct,z4_answer_correct,z4_reasoning_correct,z4_both_correct,concept_answer_score_total,concept_reasoning_score_total,concept_both_score_total
8.4.2026. 11:45:05,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,"Strukovnu školu (strojarsku, građevinsku, medicinsku, …)",2,4.0,4.0,2024.0,2024.0,,3.0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,Dobro poznajem i zanima me računalo (dobro poznajem programiranje | u mogućnosti sam prilično samostalno nadograditi i popraviti software i hardware računala | ...) | Smatram da su inženjerska zanimanja vrlo cijenjena (dobra plaća | velika mogućnost profesionalnog usavršavanja | ...) | Tijekom dosadašnjeg obrazovanja često smo u suradnji s nastavnicima obavljali i osmišljavali zanimljive eksperimente iz fizike i drugih predmeta iz STEM područja,2,"S obzirom da danas studenti imaju pristup velikoj kolicini informacija na internetu (youtube, razlicite knjige, LLM-ovi…), mislim da ne bi trebalo biti problem poceti zadatak. ",176,25,3,4,.,1,1,3,3,.,1,1,2,3,2,3,4,4,.,1,1,3,.,1,1,3,3,2,.,1,1,4,2,1,.,1,1,2,3,4,4,2,4,4,2,2,3,4,4,.,1,1,1,0,1,0,0,0,0,0,1,0,0,4,0,0,1,0,0,1,0,0,0,1,0,0,,1,0,0,0,1,0,2,0,1,0,0,0,0,,3,1,0,0,0,0,2,1,0,0,0,0,0,,2,0,0,0,1,0,2,0,1,0,0,0,0,,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0.3157894736842105,31.57894736842105,0.3333333333333333,33.33333333333333,0.5,50.0,0.30303030303030304,30.303030303030305,1,0,0,0,1,0,0,0,0,1,0,0,2,1,0
8.4.2026. 11:45:23,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,"Strukovnu školu (strojarsku, građevinsku, medicinsku, …)",2,5.0,5.0,2024.0,2024.0,,3.0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Dobro poznajem i zanima me računalo (dobro poznajem programiranje | u mogućnosti sam prilično samostalno nadograditi i popraviti software i hardware računala | ...) | Smatram da su inženjerska zanimanja vrlo cijenjena (dobra plaća | velika mogućnost profesionalnog usavršavanja | ...),2,Pa pretežno ne ispitujem ništa ,31,5,3,3,Mislim da je važnije poznavanje formula sama matematika je osnovna,66,10,3,4,Više manje da uvrštavanje vrijednosti u formule,47,7,4,4,3,3,4,3,Nekad ni ne pomišljam o jednadžbi samo znam koja se treba koristiti,67,12,4,Slazem se,9,2,4,4,3,Lakše mi je predočiti situaciju,31,5,3,2,2,"Pretežno ne, ako nije potrebno smatram totrišenjem vremena",58,8,3,3,4,4,2,4,4,4,4,4,4,4,Kod brojčanog možemo shvatiti ima li rješenje smisla,52,8,3,0,0,1,0,0,0,1,0,0,0,4,0,0,1,0,0,3,0,0,0,1,0,0,,3,0,0,0,1,0,4,0,0,0,1,0,0,,4,0,1,0,0,0,3,0,0,1,0,0,0,,4,0,0,0,1,0,4,0,0,0,1,0,0,,4,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0.5263157894736842,52.63157894736842,0.47619047619047616,47.61904761904761,0.8,80.0,0.48484848484848486,48.484848484848484,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1
8.4.2026. 11:49:19,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,Elektrotehničku školu,4,5.0,5.0,2024.0,2024.0,,3.0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Dobro poznajem i zanima me računalo (dobro poznajem programiranje | u mogućnosti sam prilično samostalno nadograditi i popraviti software i hardware računala | ...) | Ljudi ili bližoj okolini imam ljude inženjerskih zanimanja | Smatram da su inženjerska zanimanja vrlo cijenjena (dobra plaća | velika mogućnost profesionalnog usavršavanja | ...),1,Istražim iz svih mogućih izvora i pitam kolege.,47,8,3,2,Bitno je poznavati formule i prepoznati problem.,48,7,4,5,Slazem se tim.,14,3,3,5,3,4,5,3,Nije nužno razumijevanja zašto se nešto tako radi.,50,8,2,Postoje opce jednadzbe.,23,3,2,3,1,Nemam potrebu za vizualizacijom.,32,4,2,4,1,Ne crtam ih.,12,3,1,3,5,4,2,5,4,4,3,4,4,2,Simbole je lakse zapamtit i povezati s formulom.,48,8,4,0,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,3,1,0,0,0,0,0,,3,0,0,0,0,1,2,0,0,1,0,0,0,,1,0,0,1,0,0,1,0,1,0,0,0,0,,1,1,0,0,0,0,1,0,0,1,0,0,0,,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0.5789473684210527,57.89473684210527,0.6666666666666666,66.66666666666666,0.7,70.0,0.6060606060606061,60.60606060606061,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8.4.2026. 11:51:45,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,"Matematičku, prirodoslovno-matematičku gimnaziju",4,5.0,4.0,2024.0,2024.0,,4.0,3.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,Dobro poznajem i zanima me računalo (dobro poznajem programiranje | u mogućnosti sam prilično samostalno nadograditi i popraviti software i hardware računala | ...) | Smatram da su inženjerska zanimanja vrlo cijenjena (dobra plaća | velika mogućnost profesionalnog usavršavanja | ...),2,"Ako ne znam započeti rješavati, onda ću pronaći primjere ili slično, ali uglavnom ću probati rješiti samostalno",111,17,4,2,"Teorija je važnija, koje formule postupke koristiti, i znati što se traži u zadatku",83,14,5,5,Opisano je u pitanju zadatka,28,5,3,5,2,4,5,2,"Ako je u zadatku postavljeno što je što i koje su vrijednosti, potrebno je znati simbole i zatim uvrstiti u formulu",115,21,4,Da,2,1,5,4,5,"Gibanja, kretanja utjecaji raznih sila, najlakše je skicirati, trenje, elastičnost opruge i sl",94,13,1,1,1,Ne,2,1,3,4,5,3,2,4,3,4,2,2,4,3,Nekad je jednostavnije jedno nekad drugo,40,6,3,0,1,0,0,0,0,0,1,0,0,3,0,0,1,0,0,5,0,0,0,1,0,0,,3,0,0,0,1,0,5,0,0,0,1,0,0,,3,0,1,0,0,0,5,0,0,0,0,0,1,U istom referentnom sustavu ako je zanemariv otpor zraka jaje ce padati okomito dolje,5,1,0,0,0,0,5,0,1,0,0,0,0,,5,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0.6842105263157895,68.42105263157895,0.5714285714285714,57.14285714285714,0.6,60.0,0.6060606060606061,60.60606060606061,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.4.2026. 11:56:53,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,1,"Matematičku, prirodoslovno-matematičku gimnaziju",4,4.0,4.0,2024.0,2024.0,,4.0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,Dobro poznajem i zanima me računalo (dobro poznajem programiranje | u mogućnosti sam prilično samostalno nadograditi i popraviti software i hardware računala | ...) | Smatram da su inženjerska zanimanja vrlo cijenjena (dobra plaća | velika mogućnost profesionalnog usavršavanja | ...),4,Pa ako neznamo kako zapoceti nemozemo nastaviti zadatak te zato sto ostatak zadatka ovisi o pocetku,99,16,3,2,"pa moramo dobro znati i tocno odrediti sve fsktore koji utjecu na trazeno, dok je matematicki dio laksi",103,18,3,4,"To je nacin rjesavanja zadataka, prvo moramo tocno odrediti jednadzbi koja se trazi",83,13,3,4,3,2,4,4,da,2,1,4,Pa mpgu se neke razlicite situacije rijesiti istom jednadzbom,61,9,4,3,4,Pomaze mi pri pravilnom odredivanju,35,5,3,3,2,Ne,2,1,3,2,5,4,2,5,4,5,4,4,5,4,Pa zato sto vecinu zadataka rjesavamo brojevima pa pomocu simbola moramo traziti sto cemo pokratiti i sl,104,17,4,1,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,5,0,0,0,1,0,0,,5,0,0,0,1,0,5,0,0,0,1,0,0,,4,0,1,0,0,0,5,0,0,0,0,1,0,,5,1,0,0,0,0,5,0,1,0,0,0,0,,5,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0.47368421052631576,47.368421052631575,0.6666666666666666,66.66666666666666,0.7,70.0,0.5151515151515151,51.515151515151516,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
8.4.2026. 11:57:08,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,Elektrotehničku školu,4,4.0,4.0,2024.0,2024.0,,2.0,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Dobro poznajem i zanima me računalo (dobro poznajem programiranje | u mogućnosti sam prilično samostalno nadograditi i popraviti software i hardware računala | ...) | Smatram da su inženjerska zanimanja vrlo cijenjena (dobra plaća | velika mogućnost profesionalnog usavršavanja | ...),4,Uglavnom potražim pomoc LLMa.,29,4,3,3,Ne znam.,8,2,4,5,dosta zadataka se može svesti na određen sablon.,48,8,2,5,3,3,3,2,Uglavnim se oslanjam na intuiciju uz jednadzbe ,47,7,4,slazem se,9,2,2,3,3,Lakše mi je predočiti zadatak ako imam skicu,44,8,5,1,2,Ne crtam ako nema razloga,25,5,1,1,3,2,5,4,3,2,1,2,5,3,Jednako je ako ne i lakse resavati simbolima i uvrstiti vrednosti na kraju,74,13,5,0,0,0,0,1,0,0,1,0,0,4,0,0,1,0,0,5,0,0,0,0,0,1,teniska loptica ima brapaviju povrsinu i stoga veci otpar zraka i pada neznatno sporije od bilijarske kugle u uraku ali jednako brzo u vakumu,5,0,0,0,1,0,5,0,0,1,0,0,0,,2,0,0,1,0,0,3,0,0,0,0,1,0,,4,1,0,0,0,0,4,0,1,0,0,0,0,,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.15789473684210525,15.789473684210526,0.19047619047619047,19.047619047619047,0.2,20.0,0.18181818181818182,18.181818181818183,1,0,0,0,0,0,1,1,1,0,0,0,2,1,1
8.4.2026. 11:57:10,1,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,"Strukovnu školu (strojarsku, građevinsku, medicinsku, …)",2,4.0,2.0,2023.0,2023.0,,3.0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,Dobro poznajem i zanima me računalo (dobro poznajem programiranje | u mogućnosti sam prilično samostalno nadograditi i popraviti software i hardware računala | ...) | Smatram da su inženjerska zanimanja vrlo cijenjena (dobra plaća | velika mogućnost profesionalnog usavršavanja | ...),2,Najbitniji je početak zadatka,29,4,4,4,Znanjem o fizikalnom stanju se može nadoknaditi znanje iz matematike,68,10,4,2,Bitnije je znati fizikalne procese,34,5,2,5,2,5,4,2,Intuicija znatno pomaže ili je čak uvijet za pravo razumijevanje,64,10,1,Uglavnom je fizika utemeljena na manji broj osnovnih zakona,59,9,4,2,5,Lakse je razumijevanje,22,3,4,4,3,.,1,1,2,2,5,5,2,3,5,2,3,4,4,3,Mislim da nema razlike,22,4,2,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,1,4,0,1,0,0,0,0,,5,0,0,0,1,0,5,0,0,0,1,0,0,,5,0,0,1,0,0,4,0,0,0,0,1,0,,4,1,0,0,0,0,4,0,1,0,0,0,0,,3,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0.7368421052631579,73.68421052631578,0.5714285714285714,57.14285714285714,0.6,60.0,0.6363636363636364,63.63636363636363,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1
8.4.2026. 11:57:22,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,"Matematičku, prirodoslovno-matematičku gimnaziju",4,5.0,5.0,2024.0,2024.0,,3.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Dobro poznajem i zanima me računalo (dobro poznajem programiranje | u mogućnosti sam prilično samostalno nadograditi i popraviti software i hardware računala | ...) | Tijekom dosadašnjeg obrazovanja često smo u suradnji s nastavnicima obavljali i osmišljavali zanimljive eksperimente iz fizike i drugih predmeta iz STEM područja,2,"Ukoliko nisam sigurna kako započeti rješavanje zadatka, pogledam materijale i taj predmet i prethodno riješene zadatke pa uglavnom dobijem neku ideju za rješavanje.",164,23,4,3,"Mislim da je važno znati riješiti i matematički dio zadatka, ali i dobro poznavati pojmove iz fizike potrebne za rješavanje.",124,20,4,4,Kada shvatimo o kojem je problemu riječ možemo pronaći jednadžbu/formulu potrebnu za rješavanje.,96,13,3,4,2,4,4,2,Trebamo razumjeti jednadžbe da bi ih znali primijeniti u zadacima.,66,10,3,"Dosta jednadžbi se može izvesti iz nekih drugih ""temeljnih"" jednadžbi.",70,10,4,4,5,Puno je jasnije kada nacrtam skicu prije rješavanja. Tada lakše mogu shvatiti kako npr. djeluju sile.,101,16,2,4,3,Crtam skice samo kada mi je to potrebno za shvaćanje zadatka. ,62,11,2,4,5,4,1,5,5,5,3,5,5,3,Ako sam unaprijed upoznata sa simbolima onda mi je nekad i jasnije riješiti zadatke s njima.,92,16,5,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,1,3,0,1,0,0,0,0,,4,0,0,0,1,0,4,0,0,0,1,0,0,,4,1,0,0,0,0,4,1,0,0,0,0,0,,3,1,0,0,0,0,4,0,1,0,0,0,0,,3,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0.6842105263157895,68.42105263157895,0.7142857142857143,71.42857142857143,0.8,80.0,0.696969696969697,69.6969696969697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.4.2026. 11:58:24,0,1,0,0,1,0,0,0,,0,0,0,0,0,0,0,1,Elektrotehničku školu,4,5.0,5.0,2024.0,2024.0,,4.0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Pokazujem sklonost prema praktičnom radu (izrađujem makete | jednostavne uređaje | spretno koristim različite mjerne instrumente | mogu obavljati različite kućne popravke | ...)) | Dobro poznajem i zanima me računalo (dobro poznajem programiranje | u mogućnosti sam prilično samostalno nadograditi i popraviti software i hardware računala | ...) | Smatram da su inženjerska zanimanja vrlo cijenjena (dobra plaća | velika mogućnost profesionalnog usavršavanja | ...),2,Znam se snalaziti u objavljenim materijalima ili pronađem na internetu neke izvore koji objašnjavaju zadatke,108,15,3,5,Ostatak zadatka je pretvaranje jedinica i uvrštavanje brojeva,61,8,2,5, ..,3,1,4,4,2,4,4,1,Potrebno je razumijevanje ponašanja formule u različitim situacijama i kako je nastala kako bi se znalo gdje se i kako moze primijeniti,135,22,2,Ne znam ,8,2,3,3,3,Ovisi o tipu zadatka,20,4,2,1,1,Pa ako nema opravdanog razloga nema smisla trošiti vrijeme ,59,9,1,2,3,1,4,4,5,4,2,2,4,3,Ovisi o tipu zadatka. Nekad brojevi mogu imati puno decimala i dolazi do greške kod zaokruživanja.,98,16,5,0,0,0,1,0,0,0,0,1,0,4,0,0,1,0,0,4,0,0,0,1,0,0,,3,0,0,0,1,0,4,0,0,0,1,0,0,,4,0,1,0,0,0,3,0,0,1,0,0,0,,4,0,1,0,0,0,5,0,0,0,1,0,0,,5,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0.47368421052631576,47.368421052631575,0.38095238095238093,38.095238095238095,0.3,30.0,0.42424242424242425,42.42424242424242,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0
8.4.2026. 11:58:34,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,Elektrotehničku školu,4,5.0,5.0,2024.0,2024.0,,3.0,,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,Ljudi ili bližoj okolini imam ljude inženjerskih zanimanja | Smatram da su inženjerska zanimanja vrlo cijenjena (dobra plaća | velika mogućnost profesionalnog usavršavanja | ...),3,Pokušavam pronaći nekakav postupak tijekom rješavanja zadatka. ,63,7,2,4,Matematika mi olakšava rješavanje fizikalnih zadataka.,54,6,4,4,"Uglavnom smo imali zadatke iz fizike za koju postoji određena formula, mi je moramo pronaći te uvrstiti vrijednosti u nju.",122,20,4,4,2,3,4,2,Svaku jednadžbu treba razumjeti.,32,4,4,Samo se slažem sa izjavom.,26,5,4,3,5,Kada vidim nešto vizuelno lakše mi je skontati o čemu se radi.,62,12,2,2,4,Vizualno mi je lakše skontati o čemu se radi.,45,9,4,4,4,4,3,4,4,4,2,4,4,3,Mislim da je jednaka težina.,28,5,5,0,1,0,0,0,0,0,0,1,0,3,0,0,1,0,0,4,0,0,0,1,0,0,,4,0,0,0,1,0,4,0,0,0,1,0,0,,4,0,0,1,0,0,5,0,0,1,0,0,0,,4,1,0,0,0,0,4,0,1,0,0,0,0,,4,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0.6842105263157895,68.42105263157895,0.8095238095238095,80.95238095238095,0.6,60.0,0.6363636363636364,63.63636363636363,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0
8.4.2026. 11:58:40,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,"Matematičku, prirodoslovno-matematičku gimnaziju",4,5.0,4.0,2024.0,2024.0,,3.0,4.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,Pokazujem sklonost prema praktičnom radu (izrađujem makete | jednostavne uređaje | spretno koristim različite mjerne instrumente | mogu obavljati različite kućne popravke | ...)) | Dobro poznajem i zanima me računalo (dobro poznajem programiranje | u mogućnosti sam prilično samostalno nadograditi i popraviti software i hardware računala | ...),1,Snađem se s materijalima,24,4,3,3,Bitno je znati i teorijski dio,30,6,4,4,Otprilike za jednostavnijim zadatcima,37,4,3,3,3,3,4,1,Jednadžbe pokazuju svojstva nekog zakona ili nekih odnosa tako da je potrebno njihovo razumjevanje,98,14,4,Postoji više različitoh jednandžbi,34,4,2,5,4,"Ovisno o zadatku, skica može puno pomoći ukoliko mi je teško vizualizirati problem u glavi",90,15,2,5,3,"Skice crtam jedino kada mi je potrebno za razumjevanje situacije u zadatku, a ako već razumijem što se događa nije mi potrebno nacrtati ako ima malo podataka",157,27,1,2,5,3,1,4,4,5,5,4,5,1,Rješavanje sa simbolima mi je jednako razumljivo kao i sa vrijednostima,71,11,5,0,1,0,0,0,0,1,0,0,0,4,0,0,0,1,0,5,0,1,0,0,0,0,,5,0,0,0,1,0,5,0,0,0,1,0,0,,5,0,1,0,0,0,5,0,0,1,0,0,0,,5,0,0,0,1,0,5,0,0,0,1,0,0,,5,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0.47368421052631576,47.368421052631575,0.7142857142857143,71.42857142857143,0.7,70.0,0.6060606060606061,60.60606060606061,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
8.4.2026. 11:58:44,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,Opću gimnaziju,4,5.0,5.0,2024.0,2024.0,,3.0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,Dobro poznajem i zanima me računalo (dobro poznajem programiranje | u mogućnosti sam prilično samostalno nadograditi i popraviti software i hardware računala | ...) | Smatram da su inženjerska zanimanja vrlo cijenjena (dobra plaća | velika mogućnost profesionalnog usavršavanja | ...),2,"Ukoliko ne razumijem zadatak, prvo potražimo pomoć u dodatnim materijalima i čujem se s kolegama.",97,15,1,2,"Radi lakšeg i točnijeg računanja potrebno je znati i teoriju zadatka tj. kako sve možemo doći do rezultata, nije dovoljno samo znati upotrijebiti formule.",154,24,2,5,U potpunosti se slažem s izjavom.,33,6,2,4,2,4,4,4,"Razumijem kako bih trebala više znati o jednadžbama, međutim lakše mi ih je samo rutinski rješavati.",100,16,5,Postoji više formula za računanje jedne stvari.,47,7,5,2,5,Lakše mi je razumijeti što se traži ako dobro skiciram sustav zadatka.,70,12,4,5,5,"Iako to zadatak ne traži, ipak se volim koristiti skicama i dijagramima.",72,12,1,4,5,5,4,5,5,4,2,4,5,2,Iz simbola mi je puno lakše vidjeli utjecaj određenih vrijednosti nego kada se samo navedu u tekstu zadatka.,108,18,5,0,1,0,0,0,0,0,0,1,0,4,0,0,1,0,0,5,0,0,0,0,0,1,VI) Niti jedno od ponuđenih fizikalnih obrazloženja ne opisuje moje razmišljanje; moje fizikalno obrazloženje je:,4,0,0,0,1,0,5,0,0,0,1,0,0,,5,0,1,0,0,0,5,0,0,1,0,0,0,,4,0,0,0,1,0,5,0,0,0,1,0,0,,5,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0.5789473684210527,57.89473684210527,0.8095238095238095,80.95238095238095,0.8,80.0,0.6363636363636364,63.63636363636363,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1
